Series Name,Series Code,Country Name,Country Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Age dependency ratio (% of working-age population),SP.POP.DPND,Italy,ITA,48.8580934215493,49.4387268164605,50.0689529741973,50.6480217782242,51.1182668809366,51.5792833924115,51.8726262231473,52.0727349791329,52.3135772713617,52.6848814854331,53.2069468358705,53.7983835645624,54.4179995850497,54.9799071402516,55.4340137863763,55.8591980388129,56.1884000768445,56.4475053382725,56.6877329385221,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Jamaica,JAM,65.6788012809792,64.6607231302625,63.5690948342477,62.4832672969194,61.4306629549438,59.9991054385849,58.6379231597533,57.2649823902855,55.8454943756341,54.4471011836625,53.2458736183258,52.1333272668392,51.130341645379,50.2535375848631,49.4984778776438,49.0414635847446,48.6050715512947,48.2508315842912,48.0464042389086,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Japan,JPN,47.2459862269781,47.9222961607371,48.6286522961659,49.4218643621012,50.3357743664217,51.2051727794122,52.1708168257523,53.2529944725622,54.4839327335742,55.891578776353,57.3917711337264,59.0341434265202,60.7497660649142,62.4198969298013,63.9578508093031,65.3061318795137,66.4554629240626,67.4290802202976,68.279570780973,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Jordan,JOR,73.6702614572716,72.9638108397689,72.2913095779362,71.6698127834889,71.2090212614325,70.9452382589523,70.631151516408,70.3331255850228,70.0634068585788,69.802808588611,69.3798741751906,68.8050226287015,68.0880122264192,67.1592027298525,65.9265255752007,64.5911717540796,63.1227776186631,61.5299674587889,59.8865660510431,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Kazakhstan,KAZ,51.1656677525159,50.2290852594299,49.3770586411203,48.4554066231568,47.4372616571772,46.7685872460063,46.0045286867431,45.2725347601196,44.772314597976,44.6464614954871,45.3962326350119,46.335649953595,47.4809534086912,48.8097226028671,50.2788108388345,52.0355994946631,53.9685769773915,55.8904705723402,57.563672083176,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Kenya,KEN,89.9158540591562,88.8084323598853,87.5108053661772,86.3807030832317,85.5557940133779,84.9058304196616,84.5312518474135,84.2591822976259,83.8123014386075,83.0619902912939,82.3154865815793,81.2304601673502,79.9162359819042,78.5271815007842,77.1299853344741,75.679922398345,74.2345984445699,72.7752887244185,71.2833260089209,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Kiribati,KIR,75.3774182345611,73.4444532739987,71.0470579174368,69.0685248841728,67.955248317264,66.0208355330306,65.7912816461131,66.3203098686426,66.4550177290344,65.7492994943476,65.9346579205882,65.0605961857766,63.7276921209178,62.8448083364347,62.7518009360466,62.8823299509286,63.8553179273719,65.2690595754394,66.4463535106217,..
Age dependency ratio (% of working-age population),SP.POP.DPND,"Korea, Dem. People’s Rep.",PRK,46.7440032062574,46.9621321216754,47.2439602892564,47.4009245005311,47.3416858424022,47.3413359742016,47.072764269809,46.6249645427201,46.1589884608527,45.7632424317383,45.4159619596412,45.2418565691241,45.0986118943549,44.7693174750682,44.1728209874518,43.6166742075452,42.7848359831924,41.9177146897046,41.3454953799213,..
Age dependency ratio (% of working-age population),SP.POP.DPND,"Korea, Rep.",KOR,38.1659362739621,38.1734444968005,38.3572212542406,38.4387580805216,38.2944898365039,38.0314819763682,37.6881566885,37.2786307685458,36.8918760446411,36.6025355130918,36.457632872884,36.3267655684943,36.2316084308117,36.2144528674211,36.3160750207073,36.679001839695,37.1323499276971,37.725640199147,38.5168579778302,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Kuwait,KWT,42.1337202348169,41.2503949332216,40.2889856039376,39.5319875311657,39.1579654550559,37.5658149814458,36.3453409614996,35.440731622244,34.6116865511185,33.7159043626058,33.2334101681914,32.5292188506058,31.7200407145592,30.9916413859286,30.4176530071683,30.7858105638081,31.242064514125,31.7338393840785,32.159191039614,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Kyrgyz Republic,KGZ,66.2786127031575,64.4308525219298,62.3154467609325,60.0172784931348,57.726461022842,56.2372288550258,54.8231629369499,53.6720858947996,52.8928891856513,52.4862744439453,52.6300071601536,53.1464505267482,53.9526196520266,54.8953623497697,55.8485253530851,56.929944365299,57.7125099521305,58.340960969459,58.9875265373177,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Lao PDR,LAO,86.6521979908323,84.8526545005214,82.927981357658,80.7885821932023,78.4659072750364,75.9642393179681,73.5135204552194,71.1673457741061,68.9843688806744,66.9779997798268,65.285168914582,63.6438798692683,62.1330271761586,60.8626625735629,59.8683140220144,59.0277208324729,58.4145546541133,57.9256619609197,57.3984773997463,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Latvia,LVA,48.2699293405926,47.722652745548,47.1925429555918,46.6336656116264,46.0657230804562,46.3417498144636,46.5282268241568,46.7363241011623,47.0941664920998,47.6403849037002,48.5255316126455,49.4974176423383,50.5560629828195,51.6987330927495,52.9354308080062,53.6297729583777,54.8217385967066,56.3461763121516,57.8389765822978,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Lebanon,LBN,58.5950256569413,58.7565590158639,58.6710016643122,58.1315238132811,56.9566642137123,55.1545775094377,53.017242486102,50.7090193101485,48.6906152106619,47.4373220496899,47.4912686219548,48.0258002580667,48.9904400701396,50.032462585373,50.7501881874148,50.406152040823,50.0021360068211,49.4728780904276,48.9103739661797,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Lesotho,LSO,77.3425535362405,75.8641244217872,74.3449586455611,72.7642679045892,71.1784828243866,70.1951745195474,69.0079769452842,67.7466927682823,66.5527933416744,65.484371462713,64.9345871011394,64.3767482952464,63.7100392868326,62.8488387846408,61.8229773709497,61.4575681934191,60.9115137936553,60.3011770144939,59.7258923230009,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Liberia,LBR,86.1645561403365,86.2959507025988,86.1597071352213,85.9992134489551,86.058596516586,86.3684251774558,86.641625926493,86.861200453705,86.8578482244405,86.4857857732653,86.1621735338739,85.5836382148936,84.7684964906314,83.7888666949408,82.7077182278753,81.8170575035408,80.8364916652726,79.7863446042014,78.6946398926104,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Libya,LBY,58.465017595424,56.5949152062512,54.7945563887576,53.1984615103941,51.862448874941,50.9942186449981,50.3531726908641,49.883680083121,49.4846373306565,49.0922750461819,49.1626159379095,49.2204429217414,49.2788493332905,49.3682057465808,49.4915835338141,49.2565752734635,48.961526429613,48.6133048148143,48.2063677035318,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Lithuania,LTU,50.8114740884902,50.2601461811186,49.7283137653774,49.2116743943961,48.7185030611797,48.4050780441579,48.0500272843608,47.6795483677925,47.3582204356757,47.1382389199127,47.5127412457825,47.9709641776956,48.5111671252686,49.1361408987227,49.8806851279236,50.6258504187303,51.5804885682406,52.8758933536182,54.5448546215491,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Luxembourg,LUX,49.4895972643091,49.602167374707,49.6157158947857,49.524428138709,49.349986354369,48.6883043750452,47.9916013541429,47.3244031198464,46.7464395527294,46.2780752983541,45.6812503337465,45.1232445374982,44.5956266848334,44.0882578426091,43.6206987844267,43.4344579441556,43.2085127434194,42.9835743247693,42.8209050820435,..
Age dependency ratio (% of working-age population),SP.POP.DPND,"Macao SAR, China",MAC,41.2448073896328,38.8300833931355,36.3031836115686,33.9049030631367,31.7753974210275,29.6969267176735,27.9393715004463,26.51477203528,25.4109686949064,24.6367783618554,24.6395438294791,24.8230136477003,25.2428405950516,25.9408627963102,26.9139804892033,28.3587466487936,30.002589256257,31.8187699563829,33.7456380141714,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Madagascar,MDG,92.8206984120359,92.6113470211855,92.185566613572,91.6143134613948,90.9282467791762,90.2454927927913,89.5009599605426,88.6492997565146,87.6227262196001,86.414133731503,85.2903175777242,83.9855111243575,82.6042155095684,81.2870380837553,80.1069430327836,79.1244034314456,78.2610468798527,77.4776203059341,76.7124892549559,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Malawi,MWI,97.5177929287179,97.6882936280235,97.517391967023,97.2526965064872,97.0376203457956,97.0225278178907,97.0114135973815,96.9384773211218,96.6611539601356,96.1066794854261,95.7121031372303,94.8917146237348,93.7863763847679,92.5638812326138,91.2925372585311,89.865093772243,88.486814490636,87.0827689996355,85.565638223873,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Malaysia,MYS,58.6107284510187,57.507009072317,56.1852539273142,54.810274440969,53.534331228965,52.8169165230664,52.0495592757739,51.1689112954611,50.1437664414901,49.0297020350074,47.9577680119151,47.0783566436344,46.3271449031341,45.6572365946009,45.0645499959841,44.7583986472209,44.4622095466933,44.2312438474242,44.1249284501572,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Maldives,MDV,73.776820126855,68.6285524309576,63.9172298760939,59.6967831306757,55.9930888396474,52.4755563832759,49.3995827835824,46.7561712437347,44.4858743202911,42.5452306157288,40.250869898561,38.1040620784603,36.2492787452791,34.7613412473204,33.6122582047381,32.634059941704,31.8797571764456,31.3219385988143,30.8055972998941,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Mali,MLI,99.5269740055205,99.5056189963758,99.4383859842659,99.3292878961605,99.1888391400317,99.9101240230946,100.433388885846,100.78588248282,100.960699219569,100.936430726891,101.730074516625,102.151782299727,102.276608232222,102.191505846272,101.934632282416,101.517102072677,100.955473439695,100.203071201374,99.2024920843025,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Malta,MLT,47.1976390132094,46.7100656171383,46.1817194915316,45.6606965246368,45.1935211318245,44.5443003666139,44.0143899666807,43.7426264044944,43.818077851076,44.2645088314626,44.9468288844164,45.8314092971742,46.9170888848267,48.1117799030668,49.2960439582558,50.5728882495908,51.7842837729583,52.9665015892255,54.1922936522787,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Mauritania,MRT,87.0833304488089,86.1480125487968,85.1420958399294,84.1602303720426,83.2467249172898,82.5476371627064,81.8478482445885,81.1639382284369,80.4957743122653,79.8459710883111,79.4069171396978,78.9474192406831,78.4670463061354,77.9479089096271,77.3792521166881,77.0932110499136,76.6574472254019,76.1316632100207,75.577697574064,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Mauritius,MUS,46.274323276737,46.1702272236392,46.2568224335114,46.1241298096083,45.5927588508137,45.1689977306977,44.3380990805007,43.3327380918093,42.4980094836538,41.989418926699,41.4821233095685,41.2929065646622,41.3405336935759,41.4549872504356,41.5514542992188,41.5323005231262,41.4608145490829,41.3784280248856,41.359573099363,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Mexico,MEX,63.6621271373986,62.6003654083526,61.6476011783536,60.7578281068791,59.903241867034,59.0717290467478,58.1309588894423,57.1493148546291,56.2226233517024,55.4022544659792,54.6101010316987,53.948481109253,53.3853100322534,52.8612307524031,52.3477199261289,51.9253744461321,51.4692412700746,51.0129948030625,50.6064441559287,..
Age dependency ratio (% of working-age population),SP.POP.DPND,"Micronesia, Fed. Sts.",FSM,78.2058530096442,77.5135170995456,76.6345566001884,75.6792381328983,74.651943521048,71.9837435529151,69.6703867959777,67.5480185763524,65.5307109903712,63.678149950695,62.1422525939626,60.5240925917392,59.0098474840879,57.7721652814895,56.8391640621624,56.1318015044411,55.7277185530857,55.5307015727048,55.3958111466099,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Moldova,MDA,47.2469421264014,45.3412706220278,43.363432043271,41.4664858723934,39.7458639136628,38.8186249890347,38.0206947367814,37.3682818978136,36.8224904417342,36.355435896214,35.8756389734994,35.3967261862485,34.980933475868,34.7631437684731,34.8452138899804,35.504006120038,36.472668643054,37.6077233860244,38.7016317673252,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Mongolia,MNG,59.7602396019312,56.6745711324975,53.5206187682592,50.719033327477,48.4875734525736,46.8237465056392,45.6973060417462,45.0299686950158,44.6756750468446,44.5642046405821,45.0696636132707,45.7132274766537,46.5276739671392,47.5205417317272,48.6463414210949,50.0470069000729,51.3858083963342,52.6557214433441,53.8168448624019,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Montenegro,MNE,49.4019141698254,49.5765299740252,49.7722591597806,49.8731820314333,49.7952773571148,49.5564547506031,49.1226371008162,48.566275446564,48.0024415932593,47.5159857586835,47.4142788199802,47.3117896715755,47.2647749093237,47.3647538943911,47.6699310259709,48.0934487362241,48.8051318957458,49.665900169335,50.4650814073852,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Morocco,MAR,61.6930221197057,60.47829063858,59.4946832310151,58.5332501585848,57.512048505887,56.5769183576521,55.5480768842022,54.5230011440464,53.6608592943632,53.0395562488248,52.4309480972153,52.0656509163582,51.8977617266585,51.8219875016318,51.7759331771917,51.9321640690866,51.9894212720035,52.020236094805,52.1374673673244,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Mozambique,MOZ,92.3174297739438,92.8356753329301,93.2703938902437,93.5655387841213,93.6805785980382,94.4818014234923,94.9436458904305,95.1474788752111,95.1890885743411,95.1082591852698,95.1167583342832,95.0014133351069,94.7240200502154,94.2253308722448,93.4988069291773,92.7351375309698,91.7832200133028,90.6998160820227,89.5606905304603,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Myanmar,MMR,58.1092743400365,57.4918500851474,56.9061136806318,56.3480745287785,55.7941906850015,55.4728543082298,55.0782943969834,54.6086017869452,54.0768088592568,53.4954380740553,52.6273269662055,51.7689836619644,50.9136450657311,50.0592951816813,49.2223379928886,48.550477528451,47.9459578271309,47.3962960188089,46.8991913254887,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Namibia,NAM,81.5679379372004,80.2256515881854,78.7490249795484,77.3201558543921,76.0601375912628,74.5762711864407,73.4889318897495,72.6479666024818,71.8561558878276,71.0454980634141,70.6088820681581,69.9656937528556,69.2812230939937,68.7655055994608,68.4821277809802,68.2832905020079,68.2126396665157,68.1980160472224,68.1066812588744,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Nepal,NPL,80.4072783835128,79.7195762461592,78.9178854667158,78.0817092474151,77.2172096706511,75.5951406182205,74.2338209707995,73.0215042670492,71.7700189426939,70.3607213177654,69.3679884580346,68.0582153147459,66.5378867295848,65.0211789108155,63.6499698657842,61.0904044270959,58.7331785212514,56.5972960751091,54.686083123647,..
